locustag,asmid,species_name,phylum,subphylum,class,order,family,genus,total_proteins,adhesion_count,adhesion_fraction,mean_adhesion_prob,median_adhesion_prob
F7005949,GCA_016618145.1_ASM1661814v1,Sanghuangporus lonicericola,Basidiomycota,Agaricomycotina,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Sanghuangporus,19513,185,0.009480858914569774,0.8160194594594594,0.8431
F1D800CF,GCA_009806525.1_ASM980652v1,Sanghuangporus sanghuang,Basidiomycota,Agaricomycotina,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Sanghuangporus,9556,111,0.011615738802846378,0.8030027027027027,0.829
F0EC7FB7,GCA_024703735.1_ASM2470373v1,Sanghuangporus vaninii,Basidiomycota,Agaricomycotina,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Sanghuangporus,7875,94,0.011936507936507936,0.8070382978723404,0.84445
F959D3F3,GCA_033182465.1_ASM3318246v1,Sanghuangporus weigelae,Basidiomycota,Agaricomycotina,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Sanghuangporus,9198,98,0.0106544901065449,0.7992826530612245,0.82765
FF4AAE7F,GCA_032821775.1_ASM3282177v1,Sanguinoderma infundibulare,Basidiomycota,Agaricomycotina,Agaricomycetes,Polyporales,Polyporaceae,Sanguinoderma,13801,176,0.012752699079776829,0.7933886363636363,0.8064
FD12490F,GCA_900654225.1_sapFunA,Magnusiomyces fungicola,Ascomycota,Saccharomycotina,Dipodascomycetes,Dipodascales,Dipodascaceae,Magnusiomyces,5964,83,0.013916834339369551,0.9113734939759036,0.9905
F54695FC,GCF_902498895.1_sapIngB,Magnusiomyces paraingens,Ascomycota,Saccharomycotina,Dipodascomycetes,Dipodascales,Dipodascaceae,Magnusiomyces,6117,135,0.022069641981363415,0.9127066666666667,0.9921
F67B6853,GCA_900642975.1_sapSuaA,Magnusiomyces suaveolens,Ascomycota,Saccharomycotina,Dipodascomycetes,Dipodascales,Dipodascaceae,Magnusiomyces,7390,118,0.015967523680649527,0.9225949152542373,0.9934000000000001
FF210AEE,GCA_003313825.1_ASM331382v1,Sarcodon aspratus,Basidiomycota,Agaricomycotina,Agaricomycetes,Thelephorales,Thelephoraceae,Sarcodon,9991,45,0.004504053648283455,0.8484355555555555,0.8894
FEAC4470,GCA_003313065.1_ASM331306v1,Sarcodon sp. MG97,Basidiomycota,Agaricomycotina,Agaricomycetes,Thelephorales,Thelephoraceae,Sarcodon,7771,44,0.005662076952773131,0.8545363636363636,0.91135
F4272B7D,GCA_009761415.1_ASM976141v1,Sarcomyxa edulis,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,,Sarcomyxa,10554,133,0.012601857115785485,0.8154699248120301,0.8866
F7DCCD49,GCA_026026355.1_ASM2602635v1,Sarcosagium campestre,Ascomycota,Pezizomycotina,,,,Sarcosagium,6305,66,0.010467882632831086,0.878369696969697,0.9405
FF4070FC,GCA_026026165.1_ASM2602616v1,Sarea resinae,Ascomycota,Pezizomycotina,Sareomycetes,Sareales,Zythiaceae,Sarea,7416,78,0.010517799352750809,0.8618333333333333,0.9299999999999999
F9E8F4E6,GCA_023628655.1_ASM2362865v1,Sarocladiaceae sp. R1802,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Sarocladiaceae,,9831,169,0.01719051978435561,0.8408195266272189,0.8887
F77D1F16,GCA_040543115.1_ASM4054311v1,Sarocladium attenuatum,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,10060,172,0.01709741550695825,0.8322023255813954,0.88485
F97F8D1B,GCA_008271525.1_CATAS_Sbra_1.0,Sarocladium brachiariae,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,9786,231,0.023605150214592276,0.8730969696969697,0.9472
F0E3C1D0,GCA_021176775.1_ASM2117677v1,Sarocladium implicatum,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,9798,162,0.01653398652786283,0.8410104938271605,0.8995
FC46D14C,GCA_030734395.1_ASM3073439v1,Sarocladium kiliense,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,11877,204,0.01717605455923213,0.8262406862745099,0.869
F7389E35,GCA_040543105.1_ASM4054310v1,Sarocladium oryzae,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,9814,171,0.017424088037497454,0.8472754385964912,0.9253
FA4F2C4C,GCA_040543125.1_ASM4054312v1,Sarocladium sparsum,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,9775,167,0.017084398976982097,0.8619041916167665,0.9439
F1EF73D4,GCA_030435815.1_ASM3043581v1,Sarocladium strictum,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,9717,166,0.017083461973860244,0.8542090361445783,0.9264
F226B3A3,GCA_029379155.1_ST-P5,Sarocladium terricola,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,9397,146,0.015536873470256465,0.8495698630136986,0.9277
FE708BE5,GCA_030564945.1_ASM3056494v1,Saturnispora ahearnii,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4653,38,0.008166774124220932,0.8866657894736842,0.9915
F3D30E1F,GCA_030571455.1_ASM3057145v1,Saturnispora besseyi,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4680,39,0.008333333333333333,0.8987871794871795,0.9868
F7E8F81D,GCA_030462855.1_ASM3046285v1,Saturnispora bothae,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4472,41,0.009168157423971377,0.8772804878048781,0.9625
F8A38007,GCA_003708095.3_ASM370809v3,Saturnispora dispora,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4745,47,0.009905163329820865,0.8829851063829788,0.9786
FA716363,GCA_030560905.1_ASM3056090v1,Saturnispora diversa,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4736,70,0.014780405405405405,0.9158971428571429,0.99525
F3AE8F6E,GCA_030584985.1_ASM3058498v1,Saturnispora galanensis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4670,57,0.012205567451820129,0.9140350877192982,0.9868
F6CD36B0,GCA_030570395.1_ASM3057039v1,Saturnispora gosingensis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4777,46,0.009629474565626963,0.9031673913043479,0.9829
F48CB4AE,GCA_003707255.2_ASM370725v2,Saturnispora hagleri,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4772,51,0.01068734283319363,0.8806470588235294,0.9617
F2F792EE,GCA_030563645.1_ASM3056364v1,Saturnispora halmiae,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4419,49,0.011088481556913329,0.8992877551020408,0.9859
F5C46697,GCA_030557035.1_ASM3055703v1,Saturnispora kantuleensis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4604,46,0.00999131190269331,0.90435,0.9772
F3BE76C5,GCA_030564545.1_ASM3056454v1,Saturnispora mendoncae,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4539,52,0.011456267900418595,0.8837788461538462,0.96975
F2F5819C,GCA_030581435.1_ASM3058143v1,Saturnispora quitensis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4772,52,0.010896898575020955,0.8981365384615384,0.9833
F8CC4BB1,GCA_030579535.1_ASM3057953v1,Saturnispora saitoi,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4796,46,0.009591326105087573,0.9436717391304348,0.99525
F060C601,GCA_030563185.1_ASM3056318v1,Saturnispora sanitii,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4603,52,0.011296980230284597,0.8511211538461538,0.9603
F5F66836,GCA_030563565.1_ASM3056356v1,Saturnispora sekii,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4624,58,0.012543252595155709,0.9288706896551724,0.98785
FC348E35,GCA_030570415.1_ASM3057041v1,Saturnispora serradocipensis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4792,53,0.011060100166944907,0.9014547169811321,0.9733
FE7381D5,GCA_030579555.1_ASM3057955v1,Saturnispora silvae,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4493,63,0.014021811707099933,0.8928190476190476,0.9948
F88D5A02,GCA_003705435.2_ASM370543v2,Saturnispora zaruensis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Saturnispora,4729,43,0.009092831465426094,0.8936604651162791,0.9747
F1FBD2D2,GCA_034509035.1_ASM3450903v1,Saxispiralis lemnorum,Ascomycota,Pezizomycotina,Dothideomycetes,Mycosphaerellales,Aeminiaceae,Saxispiralis,6901,81,0.01173742935806405,0.8807827160493827,0.9522
F267B22A,GCF_035928015.1_ASM3592801v1,Saxophila tyrrhenica,Ascomycota,Pezizomycotina,Dothideomycetes,Mycosphaerellales,Extremaceae,Saxophila,10423,121,0.011608941763407848,0.870099173553719,0.9368
FB88369C,GCF_000732125.1_ScApio1.0,Scedosporium apiospermum,Ascomycota,Pezizomycotina,Sordariomycetes,Microascales,Microascaceae,Scedosporium,11103,183,0.01648203188327479,0.8504650273224044,0.8999
F07E812F,GCA_000812075.1_ASM81207v1,Scedosporium aurantiacum,Ascomycota,Pezizomycotina,Sordariomycetes,Microascales,Microascaceae,Scedosporium,9749,168,0.017232536670427737,0.8452154761904762,0.89085
F8B8FECB,GCA_002221725.1_ScBoyd1.0,Scedosporium boydii,Ascomycota,Pezizomycotina,Sordariomycetes,Microascales,Microascaceae,Scedosporium,11136,192,0.017241379310344827,0.8572760416666667,0.9101
F177A194,GCA_002812735.1_ASM281273v1,Scedosporium dehoogii,Ascomycota,Pezizomycotina,Sordariomycetes,Microascales,Microascaceae,Scedosporium,10569,188,0.01778787018639417,0.8551446808510639,0.9249
FA036F1A,GCA_034774675.1_ASM3477467v1,Scedosporium minutisporum,Ascomycota,Pezizomycotina,Sordariomycetes,Microascales,Microascaceae,Scedosporium,11672,174,0.01490747087045922,0.865351724137931,0.9290499999999999
FD5BDF5F,GCA_001931805.1_ASM193180v1,Scedosporium sp. IMV 00882,Ascomycota,Pezizomycotina,Sordariomycetes,Microascales,Microascaceae,Scedosporium,10714,195,0.0182004853462759,0.8613461538461539,0.9265
FEB63BBA,GCA_022814065.1_ASM2281406v1,Schaereria dolodes,Ascomycota,Pezizomycotina,Lecanoromycetes,Sarrameanales,,Schaereria,6950,96,0.01381294964028777,0.8495947916666666,0.9303
FD146A30,GCF_036850825.1_Schama1,Scheffersomyces amazonensis,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5603,101,0.01802605746921292,0.9146534653465347,0.9898
F6341E6F,GCF_036884675.1_Schcoi1,Scheffersomyces coipomensis,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,6064,87,0.014346965699208443,0.916767816091954,0.9885
F354C69E,GCA_030555905.1_ASM3055590v1,Scheffersomyces cryptocercus,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5970,92,0.01541038525963149,0.91895,0.99225
FAFA631C,GCA_030575095.1_ASM3057509v1,Scheffersomyces ergatensis,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,6085,88,0.014461791290057518,0.9214386363636363,0.9923500000000001
F046BB65,GCA_030463055.1_ASM3046305v1,Scheffersomyces gosingicus,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5234,59,0.01127244936950707,0.9046745762711864,0.9872
FFC75916,GCA_030572695.1_ASM3057269v1,Scheffersomyces illinoinensis,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5746,71,0.012356421858684302,0.8747422535211268,0.9853
F5BC33A6,GCA_030572575.1_ASM3057257v1,Scheffersomyces insectosa,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5929,83,0.01399898802496205,0.8938722891566265,0.9866
FD1732D7,GCA_030578435.1_ASM3057843v1,Scheffersomyces lignicola,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5353,40,0.007472445357743321,0.8765525,0.92545
FF65F019,GCA_001599395.1_JCM_9837_assembly_v001,Scheffersomyces lignosus,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5920,84,0.01418918918918919,0.9093547619047619,0.9824999999999999
FABB8002,GCA_030571865.1_ASM3057186v1,Scheffersomyces parashehatae,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5945,91,0.015306980656013457,0.9221417582417583,0.9925
FB0BDC07,GCA_030556775.1_ASM3055677v1,Scheffersomyces quercinus,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,6019,101,0.016780196045854793,0.9213455445544555,0.9923
F92E254B,GCA_030564745.1_ASM3056474v1,Scheffersomyces segobiensis,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5709,64,0.011210369591872483,0.8859328125,0.97095
F01B31DA,GCA_002118035.1_SsheATY839_1.0,Scheffersomyces shehatae,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5966,102,0.01709688233322159,0.9210450980392157,0.98995
F067F3F5,GCF_019049425.1_ASM1904942v1,Scheffersomyces spartinae,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5188,55,0.010601387818041635,0.9341145454545454,0.9971
F1AB2763,GCA_002245345.1_ASM224534v1,Scheffersomyces stambukii,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5170,49,0.009477756286266924,0.8871224489795918,0.9665
F5A0280B,GCF_000209165.1_ASM20916v1,Scheffersomyces stipitis,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5934,90,0.015166835187057633,0.9060122222222222,0.99685
F94492E7,GCA_030565185.1_ASM3056518v1,Scheffersomyces titani,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,5765,87,0.015091066782307025,0.8981885057471264,0.9899
F88C15D1,GCA_030565005.1_ASM3056500v1,Scheffersomyces virginianus,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,6012,101,0.01679973386560213,0.9038821782178218,0.9863
F86A682B,GCF_036884685.1_Schxyl1,Scheffersomyces xylosifermentans,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,6015,109,0.018121363258520366,0.9129440366972477,0.9897
F43E66A0,GCF_000143185.2_Schco3,Schizophyllum commune,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,11670,119,0.010197086546700942,0.8245243697478991,0.8606
F5149E96,GCA_001020605.1_Schpa1,Schizopora paradoxa,Basidiomycota,Agaricomycotina,Agaricomycetes,Hymenochaetales,Schizoporaceae,Schizopora,12348,113,0.009151279559442825,0.7983548672566372,0.8079
F534F167,GCF_000004155.1_SCY4,Schizosaccharomyces cryophilus,Ascomycota,Taphrinomycotina,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,4877,28,0.005741234365388558,0.8214892857142857,0.8723000000000001
FDB9AEBC,GCF_000149845.2_SJ5,Schizosaccharomyces japonicus,Ascomycota,Taphrinomycotina,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,4566,32,0.00700832238282961,0.898796875,0.97905
F602A758,GCA_029532395.1_ASM2953239v1,Schizosaccharomyces lindneri,Ascomycota,Taphrinomycotina,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,4596,19,0.004134029590948651,0.8188526315789474,0.805
F2B42E13,GCF_000150505.1_SO6,Schizosaccharomyces octosporus,Ascomycota,Taphrinomycotina,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,4671,21,0.00449582530507386,0.8030380952380952,0.7509
FEE78F2D,GCF_027921745.1_ASM2792174v1,Schizosaccharomyces osmophilus,Ascomycota,Taphrinomycotina,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,4714,25,0.005303351718285956,0.78666,0.7083
FD3AB542,GCF_000002945.2_ASM294v3,Schizosaccharomyces pombe,Ascomycota,Taphrinomycotina,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,4892,38,0.00776778413736713,0.9263947368421053,0.9955
F7E00631,GCA_032882995.1_ASM3288299v1,Schizosaccharomyces versatilis,Ascomycota,Taphrinomycotina,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,4579,32,0.006988425420397466,0.88090625,0.9545999999999999
F8CEAA5A,GCA_030685255.1_Schcon1,Schizothecium conicum,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Schizotheciaceae,Schizothecium,10001,197,0.019698030196980302,0.8619736040609137,0.9395
F53FD3B2,GCA_037042205.1_ASM3704220v1,Schizothecium sp. R5324,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Schizotheciaceae,Schizothecium,10257,147,0.014331675928634104,0.8148020408163266,0.859
F618B780,GCA_027943155.1_CBS815.71-sp3,Schizothecium tetrasporum,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Schizotheciaceae,Schizothecium,9282,197,0.021223874165050637,0.8553274111675127,0.9081
F6F45889,GCA_030549215.1_Schves1,Schizothecium vesticola,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Schizotheciaceae,Schizothecium,10420,185,0.017754318618042227,0.8472718918918919,0.9136
F3660B62,GCA_031081805.1_NCAIM_Y01110,Schwanniomyces etchellsii,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Schwanniomyces,5347,34,0.0063587058163456145,0.8373323529411765,0.9097
F9F0BD20,GCA_031081865.1_ZIM0763,Schwanniomyces occidentalis,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Schwanniomyces,5835,50,0.00856898029134533,0.851742,0.94255
F6BC9C0F,GCA_030563145.1_ASM3056314v1,Schwanniomyces polymorphus,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Schwanniomyces,6010,59,0.009816971713810315,0.8911050847457627,0.9587
F941A2EE,GCA_030583345.1_ASM3058334v1,Schwanniomyces pseudopolymorphus,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Schwanniomyces,5759,45,0.007813856572321583,0.8889444444444444,0.9528
F6A7AABF,GCA_030462985.1_ASM3046298v1,Schwanniomyces sp. yHRVM31,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Schwanniomyces,5980,59,0.009866220735785953,0.8948322033898305,0.9651
F43B4295,GCA_030556805.1_ASM3055680v1,Schwanniomyces vanrijiae,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Schwanniomyces,5796,54,0.009316770186335404,0.8913907407407408,0.949
F63F02D1,GCA_030565025.1_ASM3056502v1,Schwanniomyces yamadae,Ascomycota,Saccharomycotina,Pichiomycetes,Serinales,Debaryomycetaceae,Schwanniomyces,5530,59,0.010669077757685353,0.919871186440678,0.9925
FF6388F6,GCA_037178675.1_ASM3717867v1,Scleroderma bovista,Basidiomycota,Agaricomycotina,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,11278,53,0.004699414789856357,0.7553377358490566,0.7665
F42C4536,GCA_029372045.1_ASM2937204v1,Scleroderma citrinum,Basidiomycota,Agaricomycotina,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,8253,39,0.004725554343874954,0.8279692307692308,0.8657
F1E54BA0,GCA_028455995.1_ASM2845599v1,Scleromitrula shiraiana,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Scleromitrula,10677,197,0.018450875714151917,0.8599604060913706,0.9398
F25738B3,GCA_026025825.1_ASM2602582v1,Sclerophora amabilis,Ascomycota,Pezizomycotina,Coniocybomycetes,Coniocybales,Coniocybaceae,Sclerophora,7418,93,0.012537071987058506,0.8828215053763441,0.9634
F25843CD,GCA_040437585.1_ASM4043758v1,Sclerotinia asari,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,10201,166,0.016272914420154886,0.8641204819277108,0.92125
F1342BBD,GCA_000503235.1_SBOR_1,Sclerotinia borealis,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,10089,165,0.016354445435622957,0.8731612121212121,0.9335
F90A674C,GCA_002162575.1_ASM216257v1,Sclerotinia glacialis,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,9763,166,0.0170029703984431,0.8585409638554217,0.9217500000000001
FA73115E,GCA_025389075.1_ASM2538907v1,Sclerotinia minor,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,9628,168,0.017449106771915246,0.8762023809523809,0.95535
F399AC24,GCA_029531795.1_NWAFU_SnTB1_1.0,Sclerotinia nivalis,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,11392,200,0.0175561797752809,0.863791,0.9299
FE14FF2C,GCA_040955815.1_ASM4095581v1,Sclerotinia pseudotuberosa,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,10971,211,0.01923252210372801,0.8590464454976303,0.9228
FFD77108,GCA_040955825.1_ASM4095582v1,Sclerotinia sativa,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,10803,187,0.01731000647968157,0.8672048128342246,0.9328
FC772C7D,GCF_000146945.2_ASM14694v2,Sclerotinia sclerotiorum,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,10056,176,0.017501988862370723,0.8642522727272727,0.9305
FBAA93BA,GCA_038090695.1_ASM3809069v1,Sclerotinia spermophila,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,10206,179,0.017538702723887908,0.8707921787709497,0.9196
F652F7DD,GCA_025389085.1_ASM2538908v1,Sclerotinia subarctica,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,9987,167,0.01672173825973766,0.876211377245509,0.9261
F97CF956,GCA_040955895.1_ASM4095589v1,Sclerotinia sulcata,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,11253,195,0.0173287123433751,0.8612435897435897,0.9205
